participant_id,iteration,fs,consistency,counterfactual_CODE_GENDER,counterfactual_AGE,counterfactual_NAME_FAMILY_STATUS
6116920ff5bcc6aa24f00927,1,0.5,0.6541,0.866,0.8624893617021265,0.92725
6116920ff5bcc6aa24f00927,2,0.5,0.6698999999999999,0.877,0.8569787234042544,0.917
5d9b4e21b56c51035c35cb3d,0,0.5,0.667,0.875,0.8676595744680843,0.92375
5d9b4e21b56c51035c35cb3d,1,0.5,0.6641,0.879,0.872851063829786,0.936
5fdb9ccbe6b281016f79a732,0,0.5,0.6712,0.841,0.8811914893617021,0.9235
5fdb9ccbe6b281016f79a732,1,0.5,0.669,0.887,0.8750212765957448,0.93825
60febbf6684ed23d1eec2db6,0,0.5,0.6653,0.878,0.8732127659574458,0.931
60febbf6684ed23d1eec2db6,1,0.5,0.667,0.9,0.8702765957446796,0.9245
654ce65838678c566569c723,0,0.5,0.6653,0.878,0.8732127659574458,0.931
654ce65838678c566569c723,1,0.5,0.655,0.887,0.8657446808510636,0.9355
654ce65838678c566569c723,2,0.5,0.6649,0.881,0.8691276595744682,0.932
654ce65838678c566569c723,3,0.5,0.6743,0.9,0.8594468085106381,0.9125
654ce65838678c566569c723,4,0.5,0.659,0.886,0.8736170212765957,0.93075
654ce65838678c566569c723,5,0.5,0.6532,0.865,0.8745957446808504,0.9355
654ce65838678c566569c723,6,0.5,0.659,0.869,0.8593404255319148,0.9305
654ce65838678c566569c723,7,0.5,0.6646000000000001,0.867,0.8715744680851061,0.93425
654ce65838678c566569c723,8,0.5,0.6524000000000001,0.866,0.8630638297872335,0.9365
64f9f86e6bf2358fd13945f1,0,0.5,0.6587,0.875,0.8610425531914889,0.932
64f9f86e6bf2358fd13945f1,1,0.5,0.6666000000000001,0.871,0.8558085106382979,0.9255
64f9f86e6bf2358fd13945f1,2,0.5,0.6778,0.876,0.8610851063829783,0.9275
64f9f86e6bf2358fd13945f1,3,0.5,0.6725,0.862,0.8539787234042554,0.93325
64f9f86e6bf2358fd13945f1,4,0.5,0.6575,0.888,0.8541914893617011,0.92075
64f9f86e6bf2358fd13945f1,5,0.5,0.6593,0.882,0.8646808510638297,0.93625
64f9f86e6bf2358fd13945f1,6,0.5,0.6779999999999999,0.86,0.8733829787234038,0.94075
64f9f86e6bf2358fd13945f1,7,0.5,0.6699999999999999,0.888,0.8517659574468076,0.9185
64f9f86e6bf2358fd13945f1,8,0.5,0.6548,0.861,0.8532340425531918,0.93625
64f9f86e6bf2358fd13945f1,9,0.5,0.677,0.872,0.8619361702127653,0.9315
6507355f07adea6bb9abb279,0,0.5,0.6721,0.851,0.8712340425531907,0.9295
6507355f07adea6bb9abb279,1,0.5,0.6523,0.873,0.8680212765957444,0.92875
6507355f07adea6bb9abb279,2,0.5,0.6705,0.878,0.877,0.91825
6507355f07adea6bb9abb279,3,0.5,0.6696,0.881,0.8663829787234034,0.91475
6507355f07adea6bb9abb279,4,0.5,0.6697000000000001,0.849,0.8764042553191488,0.931
6507355f07adea6bb9abb279,5,0.5,0.6622999999999999,0.882,0.8761489361702123,0.92725
6507355f07adea6bb9abb279,6,0.5,0.6875,0.871,0.8751063829787229,0.938
6507355f07adea6bb9abb279,7,0.5,0.6721999999999999,0.886,0.8658297872340416,0.926
6507355f07adea6bb9abb279,8,0.5,0.6754,0.886,0.8725531914893607,0.94075
6507355f07adea6bb9abb279,9,0.5,0.6723,0.874,0.877787234042553,0.91825
6507355f07adea6bb9abb279,10,0.5,0.6568,0.875,0.8723829787234022,0.92875
6507355f07adea6bb9abb279,11,0.5,0.6832,0.88,0.8903191489361697,0.934
5eceef5fa487421604c337ba,0,0.5,0.6569,0.861,0.8625531914893612,0.93975
5eceef5fa487421604c337ba,1,0.5,0.6635,0.865,0.8569787234042543,0.93125
5f600669b846780f0fe45709,0,0.5,0.6718999999999999,0.87,0.8739787234042546,0.9335
5f600669b846780f0fe45709,1,0.5,0.6716,0.885,0.871212765957447,0.933
5f600669b846780f0fe45709,2,0.5,0.6759999999999999,0.89,0.8818510638297864,0.93325
5f600669b846780f0fe45709,3,0.5,0.6669,0.858,0.8768510638297868,0.9285
5f600669b846780f0fe45709,4,0.5,0.6521,0.875,0.8725744680851061,0.93675
5f600669b846780f0fe45709,5,0.5,0.6617000000000001,0.886,0.874787234042552,0.9255
5f600669b846780f0fe45709,6,0.5,0.6532,0.868,0.8747234042553184,0.9265
5f600669b846780f0fe45709,7,0.5,0.6703,0.877,0.8810425531914896,0.93225
605b98c83da1ded576bcf096,0,0.5,0.6653,0.878,0.8732127659574458,0.931
60a2541c0e5a829853aad745,0,0.5,0.6653,0.878,0.8732127659574458,0.931
60a2541c0e5a829853aad745,1,0.5,0.6759999999999999,0.865,0.8802127659574468,0.92825
60a2541c0e5a829853aad745,2,0.5,0.6644,0.882,0.867234042553191,0.9415
60a2541c0e5a829853aad745,3,0.5,0.6641,0.865,0.8629148936170208,0.934
61684bae4ac887b438246ff6,0,0.5,0.6724,0.86,0.8584468085106378,0.942
61684bae4ac887b438246ff6,1,0.5,0.6783,0.891,0.8624468085106392,0.93975
61684bae4ac887b438246ff6,2,0.5,0.6662999999999999,0.867,0.8547234042553182,0.9205
61684bae4ac887b438246ff6,3,0.5,0.6733,0.885,0.8513191489361696,0.9385
61684bae4ac887b438246ff6,4,0.5,0.6857,0.851,0.8649787234042541,0.936
61684bae4ac887b438246ff6,5,0.5,0.6674,0.861,0.8444680851063816,0.91425
61684bae4ac887b438246ff6,6,0.5,0.685,0.877,0.8535744680851057,0.937
61684bae4ac887b438246ff6,7,0.5,0.6696,0.895,0.869617021276596,0.9555
61684bae4ac887b438246ff6,8,0.5,0.6801,0.888,0.8665744680851057,0.9425
61684bae4ac887b438246ff6,9,0.5,0.6764,0.885,0.8697234042553181,0.946
5c8bafb53b6f3d00013d7c30,0,0.5,0.6828000000000001,0.852,0.857255319148935,0.93575
5c8bafb53b6f3d00013d7c30,1,0.5,0.6697,0.871,0.8668723404255313,0.9245
5c8bafb53b6f3d00013d7c30,2,0.5,0.6707000000000001,0.87,0.8566382978723396,0.934
5c8bafb53b6f3d00013d7c30,3,0.5,0.6769000000000001,0.857,0.8844255319148933,0.9295
5c8bafb53b6f3d00013d7c30,4,0.5,0.6708,0.871,0.8682553191489353,0.937
5c8bafb53b6f3d00013d7c30,5,0.5,0.6857,0.885,0.8621063829787231,0.93275
5c8bafb53b6f3d00013d7c30,6,0.5,0.6637000000000001,0.886,0.8656382978723396,0.9315
5c8bafb53b6f3d00013d7c30,7,0.5,0.6568,0.896,0.8627659574468076,0.93675
5c8bafb53b6f3d00013d7c30,8,0.5,0.6638,0.886,0.8644042553191482,0.93325
5c8bafb53b6f3d00013d7c30,9,0.5,0.6801,0.878,0.8615319148936164,0.931
5c8bafb53b6f3d00013d7c30,10,0.5,0.6719999999999999,0.886,0.8636382978723399,0.9215
5c8bafb53b6f3d00013d7c30,11,0.5,0.6858,0.875,0.8776170212765954,0.9275
5c8bafb53b6f3d00013d7c30,12,0.5,0.6706000000000001,0.888,0.8777659574468086,0.94275
5c8bafb53b6f3d00013d7c30,13,0.5,0.6645,0.878,0.8684042553191491,0.92925
60513ec07ee46769ed029be4,0,0.5,0.6763,0.864,0.883446808510638,0.93475
60513ec07ee46769ed029be4,1,0.5,0.6737,0.852,0.8729148936170205,0.9225
60513ec07ee46769ed029be4,2,0.5,0.6651,0.868,0.8631914893617025,0.93275
60513ec07ee46769ed029be4,3,0.5,0.6652,0.878,0.8560425531914888,0.922
60513ec07ee46769ed029be4,4,0.5,0.6622000000000001,0.886,0.854063829787233,0.93325
60513ec07ee46769ed029be4,5,0.5,0.6744,0.886,0.8467021276595742,0.9245
6511fd9e06231927b6398700,0,0.5,0.6687,0.88,0.8820638297872334,0.94725
6505e1d7baa4d89f7a2f3b53,0,0.5,0.6653,0.878,0.8732127659574458,0.931
6505e1d7baa4d89f7a2f3b53,1,0.5,0.6773,0.877,0.8679361702127656,0.94475
6505e1d7baa4d89f7a2f3b53,2,0.5,0.6871,0.84,0.8673617021276596,0.9405
6505e1d7baa4d89f7a2f3b53,3,0.5,0.6807,0.874,0.8619999999999994,0.9325
6505e1d7baa4d89f7a2f3b53,4,0.5,0.6687,0.873,0.8755319148936173,0.94625
6505e1d7baa4d89f7a2f3b53,5,0.5,0.6659999999999999,0.883,0.8489361702127657,0.932
6505e1d7baa4d89f7a2f3b53,6,0.5,0.6672,0.89,0.8564680851063822,0.93575
60b7bb77c573c1a28d072811,0,0.5,0.6617999999999999,0.869,0.8691489361702122,0.937
5d4dbe7df20feb00010b596d,0,0.5,0.6721,0.892,0.8592978723404251,0.92175
5d4dbe7df20feb00010b596d,1,0.5,0.6662000000000001,0.877,0.8715531914893607,0.93475
5d4dbe7df20feb00010b596d,2,0.5,0.6778,0.873,0.8666595744680844,0.925
5d4dbe7df20feb00010b596d,3,0.5,0.6652,0.891,0.872489361702127,0.92975
5d4dbe7df20feb00010b596d,4,0.5,0.6655,0.88,0.8795744680851058,0.95225
5f913cbf314c3d000982e130,0,0.5,0.6657,0.88,0.8734042553191484,0.928
5f913cbf314c3d000982e130,1,0.5,0.6682,0.884,0.8581489361702115,0.93325
61183bece4c3e63512e3eb5d,0,0.5,0.6752,0.867,0.8638085106382978,0.94175
61183bece4c3e63512e3eb5d,1,0.5,0.6647000000000001,0.9,0.8713191489361695,0.9275
61183bece4c3e63512e3eb5d,2,0.5,0.6673,0.854,0.8640425531914881,0.9235
61183bece4c3e63512e3eb5d,3,0.5,0.6766000000000001,0.893,0.8530425531914887,0.91925
61183bece4c3e63512e3eb5d,4,0.5,0.6655,0.875,0.865723404255319,0.9355
61183bece4c3e63512e3eb5d,5,0.5,0.6711,0.877,0.8695319148936168,0.938
61183bece4c3e63512e3eb5d,6,0.5,0.6662,0.878,0.8692978723404253,0.9275
61183bece4c3e63512e3eb5d,7,0.5,0.6520999999999999,0.863,0.8601914893617011,0.92125
608ab7f46594ee2bcc835f69,0,0.5,0.6602,0.884,0.8593829787234031,0.93325
608ab7f46594ee2bcc835f69,1,0.5,0.6545000000000001,0.869,0.8467234042553176,0.9325
608ab7f46594ee2bcc835f69,2,0.5,0.6638999999999999,0.874,0.8420212765957431,0.92075
608ab7f46594ee2bcc835f69,3,0.5,0.6573,0.872,0.846191489361701,0.9325
608ab7f46594ee2bcc835f69,4,0.5,0.6666000000000001,0.866,0.8415744680851055,0.91
611e2078cadc8161a119af67,0,0.5,0.6653,0.878,0.8732127659574458,0.931
611e2078cadc8161a119af67,1,0.5,0.6644,0.882,0.8689787234042545,0.94
611e2078cadc8161a119af67,2,0.5,0.6572,0.876,0.8539148936170216,0.9275
611e2078cadc8161a119af67,3,0.5,0.6711,0.89,0.8468723404255312,0.939
611e2078cadc8161a119af67,4,0.5,0.6617000000000001,0.877,0.8743191489361696,0.937
611e2078cadc8161a119af67,5,0.5,0.6728,0.872,0.8637659574468091,0.937
611e2078cadc8161a119af67,6,0.5,0.6679999999999999,0.87,0.846851063829787,0.935
611e2078cadc8161a119af67,7,0.5,0.6813,0.87,0.8547872340425524,0.9405
611e2078cadc8161a119af67,8,0.5,0.6795,0.872,0.8600638297872334,0.93875
6234857563ccaf842e470196,0,0.5,0.6847,0.864,0.8810638297872345,0.94025
6107aa76ee9845023fb0cb80,0,0.5,0.6441,0.877,0.8688723404255319,0.92825
6107aa76ee9845023fb0cb80,1,0.5,0.6704,0.861,0.8587446808510637,0.9315
6107aa76ee9845023fb0cb80,2,0.5,0.6687,0.89,0.8567446808510628,0.928
6107aa76ee9845023fb0cb80,3,0.5,0.6721,0.878,0.8634042553191488,0.9425
6107aa76ee9845023fb0cb80,4,0.5,0.6775,0.873,0.8593404255319153,0.9395
6107aa76ee9845023fb0cb80,5,0.5,0.6686000000000001,0.889,0.8556808510638299,0.93
6107aa76ee9845023fb0cb80,6,0.5,0.6726000000000001,0.894,0.8688085106382977,0.93
6107aa76ee9845023fb0cb80,7,0.5,0.6820999999999999,0.872,0.8634042553191478,0.9425
611c3819eac3c026d338c054,0,0.5,0.6692,0.875,0.8693191489361702,0.93
611c3819eac3c026d338c054,1,0.5,0.6716,0.845,0.8606595744680839,0.937
611c3819eac3c026d338c054,2,0.5,0.6734,0.882,0.8708723404255313,0.93225
611c3819eac3c026d338c054,3,0.5,0.6606000000000001,0.853,0.8736382978723409,0.9305
611c3819eac3c026d338c054,4,0.5,0.6821,0.874,0.8744468085106384,0.92025
62fb804a737937835d963c8b,0,0.5,0.6629,1.0,0.8395744680851056,1.0
62fb804a737937835d963c8b,1,0.5,0.6672,1.0,0.8393829787234036,1.0
62fb804a737937835d963c8b,2,0.5,0.6565,1.0,0.8560638297872334,1.0
62fb804a737937835d963c8b,3,0.5,0.6700999999999999,0.987,0.8535744680851056,1.0
62fb804a737937835d963c8b,4,0.5,0.6476,0.995,0.8565106382978704,1.0
62fb804a737937835d963c8b,5,0.5,0.6618,0.977,0.8575106382978716,1.0
611d0c64d70a6d9fcd11440b,0,0.5,0.6795,0.865,0.8671276595744677,0.934
611d0c64d70a6d9fcd11440b,1,0.5,0.687,0.881,0.8390425531914885,0.939
611d0c64d70a6d9fcd11440b,2,0.5,0.6592,0.891,0.8590425531914891,0.93775
611d0c64d70a6d9fcd11440b,3,0.5,0.6706000000000001,0.879,0.8573617021276588,0.94575
611d0c64d70a6d9fcd11440b,4,0.5,0.6599,0.888,0.8509361702127654,0.9375
611d0c64d70a6d9fcd11440b,5,0.5,0.6788,0.867,0.8332765957446804,0.9315
611d06c0bcc92ba3d7669ef6,0,0.5,0.6607000000000001,0.874,0.869382978723404,0.94225
57fe6296035f6e0001d71d05,0,0.5,0.6653,0.878,0.8732127659574458,0.931
57fe6296035f6e0001d71d05,1,0.5,0.6580999999999999,0.868,0.8641276595744679,0.934
57fe6296035f6e0001d71d05,2,0.5,0.6592,0.887,0.8619999999999991,0.934
57fe6296035f6e0001d71d05,3,0.5,0.6642999999999999,0.888,0.8652340425531909,0.9485
57fe6296035f6e0001d71d05,4,0.5,0.6817,0.848,0.8771702127659571,0.9345
57fe6296035f6e0001d71d05,5,0.5,0.6636,0.883,0.8700212765957445,0.9315
65046ab60ee62c5c2a6d8463,0,0.5,0.6831,0.866,0.8664042553191494,0.93025
55c333b0fdf99b1dbd2131bd,0,0.5,0.6653,0.878,0.8732127659574458,0.931
55c333b0fdf99b1dbd2131bd,1,0.5,0.6573,0.869,0.8720851063829786,0.92875
55c333b0fdf99b1dbd2131bd,2,0.5,0.6609,0.876,0.8669148936170199,0.9395
55c333b0fdf99b1dbd2131bd,3,0.5,0.6795,0.872,0.872595744680851,0.93625
55c333b0fdf99b1dbd2131bd,4,0.5,0.6711,0.86,0.8621063829787239,0.925
55c333b0fdf99b1dbd2131bd,5,0.5,0.6697000000000001,0.868,0.8640851063829784,0.937
55c333b0fdf99b1dbd2131bd,6,0.5,0.6897,0.868,0.8813617021276592,0.9375
55c333b0fdf99b1dbd2131bd,7,0.5,0.6604,0.864,0.861340425531915,0.937
55c333b0fdf99b1dbd2131bd,8,0.5,0.6528,0.878,0.8535531914893612,0.93425
55c333b0fdf99b1dbd2131bd,9,0.5,0.6613,0.878,0.8642765957446804,0.93075
6509ee73a973beda35b3a29e,0,0.5,0.6687,0.88,0.8820638297872334,0.94725
6509ee73a973beda35b3a29e,1,0.5,0.6678,0.862,0.8615744680851061,0.9265
6509ee73a973beda35b3a29e,2,0.5,0.6586000000000001,0.881,0.8652553191489363,0.93725
6509ee73a973beda35b3a29e,3,0.5,0.6733,0.873,0.8651702127659574,0.95
6509ee73a973beda35b3a29e,4,0.5,0.6635,0.868,0.8631702127659566,0.937
6509ee73a973beda35b3a29e,5,0.5,0.6653,0.896,0.8662340425531915,0.93525
6509ee73a973beda35b3a29e,6,0.5,0.6691,0.883,0.8705106382978717,0.94025
6509ee73a973beda35b3a29e,7,0.5,0.6755,0.87,0.8492553191489361,0.92375
6509ee73a973beda35b3a29e,8,0.5,0.6682,0.863,0.8507446808510635,0.94175
6509ee73a973beda35b3a29e,9,0.5,0.6617,0.867,0.8392765957446809,0.93625
6509ee73a973beda35b3a29e,10,0.5,0.6741,0.878,0.8526382978723394,0.92825
610658bb4a9082015088fa3c,0,0.5,0.6611,0.858,0.8643191489361698,0.9255
610658bb4a9082015088fa3c,1,0.5,0.6592,0.868,0.870914893617021,0.90925
610658bb4a9082015088fa3c,2,0.5,0.6576,0.884,0.8808936170212766,0.93425
610658bb4a9082015088fa3c,3,0.5,0.6628000000000001,0.855,0.8627659574468077,0.92625
610658bb4a9082015088fa3c,4,0.5,0.6795,0.849,0.863808510638297,0.92125
610658bb4a9082015088fa3c,5,0.5,0.6717,0.868,0.8744893617021265,0.9435
610658bb4a9082015088fa3c,6,0.5,0.6688,0.874,0.868574468085106,0.9175
5b3f242f9c2ec600014ef9fc,0,0.5,0.6637,0.872,0.8693404255319147,0.93775
5b3f242f9c2ec600014ef9fc,1,0.5,0.6576,0.873,0.8601489361702119,0.927
5b3f242f9c2ec600014ef9fc,2,0.5,0.6815,0.871,0.865170212765957,0.942
5e692a511f156a1e4aa18f70,0,0.5,0.6642,0.882,0.8680000000000001,0.947
5e692a511f156a1e4aa18f70,1,0.5,0.6743,0.878,0.8687446808510629,0.9155
5e692a511f156a1e4aa18f70,2,0.5,0.6698,0.897,0.8604255319148927,0.92
5e692a511f156a1e4aa18f70,3,0.5,0.677,0.857,0.8627659574468083,0.9245
5e692a511f156a1e4aa18f70,4,0.5,0.6636,0.868,0.8824255319148926,0.927
5e692a511f156a1e4aa18f70,5,0.5,0.6801999999999999,0.992,0.8728723404255311,1.0
5e692a511f156a1e4aa18f70,6,0.5,0.6728000000000001,0.991,0.8736595744680844,1.0
5e692a511f156a1e4aa18f70,7,0.5,0.6851,1.0,0.8721702127659566,1.0
5e692a511f156a1e4aa18f70,8,0.5,0.6695,0.994,0.8728510638297862,1.0
5e692a511f156a1e4aa18f70,9,0.5,0.6653,1.0,0.8564042553191485,1.0
5e692a511f156a1e4aa18f70,10,0.5,0.6691,0.982,0.8700638297872331,1.0
5e692a511f156a1e4aa18f70,11,0.5,0.6653,0.998,0.8611276595744679,1.0
5e692a511f156a1e4aa18f70,12,0.5,0.6866000000000001,0.97,0.8687446808510627,1.0
5e692a511f156a1e4aa18f70,13,0.5,0.6615,0.896,0.8821489361702116,0.96675
654d4401d386722f1c6bddf1,0,0.5,0.6601,0.876,0.8555319148936165,0.92225
654d4401d386722f1c6bddf1,1,0.5,0.6772,0.859,0.8617446808510638,0.8875
654d4401d386722f1c6bddf1,2,0.5,0.6706000000000001,0.89,0.8597659574468084,0.88475
654d4401d386722f1c6bddf1,3,0.5,0.6626000000000001,0.871,0.8732978723404251,0.8815
654d4401d386722f1c6bddf1,4,0.5,0.6758,0.887,0.8722340425531914,0.88925
654d4401d386722f1c6bddf1,5,0.5,0.669,0.874,0.8767446808510627,0.87325
654d4401d386722f1c6bddf1,6,0.5,0.6794,0.866,0.8645106382978722,0.8855
611513d0ab9d61f4053c4c8e,0,0.5,0.6831,0.873,0.8791914893617016,0.9285
611513d0ab9d61f4053c4c8e,1,0.5,0.655,0.901,0.8605531914893612,0.93075
611513d0ab9d61f4053c4c8e,2,0.5,0.6645,0.875,0.8733617021276593,0.9165
611513d0ab9d61f4053c4c8e,3,0.5,0.6617,0.886,0.8712978723404258,0.9125
611513d0ab9d61f4053c4c8e,4,0.5,0.6616,0.867,0.8713191489361698,0.901
611513d0ab9d61f4053c4c8e,5,0.5,0.6779999999999999,0.856,0.868595744680851,0.9015
611513d0ab9d61f4053c4c8e,6,0.5,0.6796,0.869,0.8722765957446813,0.917
611513d0ab9d61f4053c4c8e,7,0.5,0.6696,0.862,0.8713829787234043,0.923
611513d0ab9d61f4053c4c8e,8,0.5,0.6838,0.865,0.8688723404255312,0.93
6162d95040a3fa68f76451be,0,0.5,0.6908000000000001,0.873,0.8678297872340419,0.94225
65296d538ca4cc9d14c129aa,0,0.5,0.6637,0.873,0.870936170212766,0.93225
65296d538ca4cc9d14c129aa,1,0.5,0.6803,0.874,0.8776595744680852,0.93325
65296d538ca4cc9d14c129aa,2,0.5,0.6743,0.861,0.8684042553191483,0.91125
65296d538ca4cc9d14c129aa,3,0.5,0.665,0.865,0.8686808510638288,0.93875
65296d538ca4cc9d14c129aa,4,0.5,0.6648000000000001,0.878,0.8871276595744676,0.93575
65296d538ca4cc9d14c129aa,5,0.5,0.6711,0.878,0.8757234042553187,0.93575
65296d538ca4cc9d14c129aa,6,0.5,0.6565,0.86,0.8784255319148933,0.93975
65296d538ca4cc9d14c129aa,7,0.5,0.6779,0.878,0.8714680851063823,0.93825
65296d538ca4cc9d14c129aa,8,0.5,0.6581,0.871,0.86427659574468,0.94325
65296d538ca4cc9d14c129aa,9,0.5,0.6596,0.867,0.8805319148936167,0.931
65296d538ca4cc9d14c129aa,10,0.5,0.6708000000000001,0.873,0.8551702127659571,0.93625
65296d538ca4cc9d14c129aa,11,0.5,0.6637000000000001,0.887,0.8703617021276586,0.94325
65296d538ca4cc9d14c129aa,12,0.5,0.6645,0.88,0.8558085106382978,0.929
65296d538ca4cc9d14c129aa,13,0.5,0.6686000000000001,0.888,0.8645319148936165,0.93925
