participant_id,iteration,fs,accuracy
6507355f07adea6bb9abb279,8,0.5,70.89999999999999
6507355f07adea6bb9abb279,9,0.5,71.6
6507355f07adea6bb9abb279,10,0.5,69.39999999999999
6507355f07adea6bb9abb279,11,0.5,71.1
5eceef5fa487421604c337ba,0,0.5,71.39999999999999
5eceef5fa487421604c337ba,1,0.5,70.3
5f600669b846780f0fe45709,0,0.5,71.39999999999999
5f600669b846780f0fe45709,1,0.5,70.39999999999999
5f600669b846780f0fe45709,2,0.5,70.0
5f600669b846780f0fe45709,3,0.5,73.0
5f600669b846780f0fe45709,4,0.5,73.0
5f600669b846780f0fe45709,5,0.5,69.1
5f600669b846780f0fe45709,6,0.5,69.89999999999999
5f600669b846780f0fe45709,7,0.5,69.0
605b98c83da1ded576bcf096,0,0.5,70.19999999999999
60a2541c0e5a829853aad745,0,0.5,70.19999999999999
60a2541c0e5a829853aad745,1,0.5,71.1
60a2541c0e5a829853aad745,2,0.5,70.5
60a2541c0e5a829853aad745,3,0.5,69.89999999999999
61684bae4ac887b438246ff6,0,0.5,70.7
61684bae4ac887b438246ff6,1,0.5,70.0
61684bae4ac887b438246ff6,2,0.5,71.2
61684bae4ac887b438246ff6,3,0.5,71.2
61684bae4ac887b438246ff6,4,0.5,70.89999999999999
61684bae4ac887b438246ff6,5,0.5,71.39999999999999
61684bae4ac887b438246ff6,6,0.5,69.39999999999999
61684bae4ac887b438246ff6,7,0.5,71.0
61684bae4ac887b438246ff6,8,0.5,70.89999999999999
61684bae4ac887b438246ff6,9,0.5,70.39999999999999
5c8bafb53b6f3d00013d7c30,0,0.5,71.3
5c8bafb53b6f3d00013d7c30,1,0.5,70.5
5c8bafb53b6f3d00013d7c30,2,0.5,72.8
5c8bafb53b6f3d00013d7c30,3,0.5,71.7
5c8bafb53b6f3d00013d7c30,4,0.5,69.89999999999999
5c8bafb53b6f3d00013d7c30,5,0.5,71.3
5c8bafb53b6f3d00013d7c30,6,0.5,72.2
5c8bafb53b6f3d00013d7c30,7,0.5,70.7
5c8bafb53b6f3d00013d7c30,8,0.5,70.1
5c8bafb53b6f3d00013d7c30,9,0.5,69.39999999999999
5c8bafb53b6f3d00013d7c30,10,0.5,73.0
5c8bafb53b6f3d00013d7c30,11,0.5,73.0
5c8bafb53b6f3d00013d7c30,12,0.5,73.0
5c8bafb53b6f3d00013d7c30,13,0.5,70.8
60513ec07ee46769ed029be4,0,0.5,70.8
60513ec07ee46769ed029be4,1,0.5,70.1
60513ec07ee46769ed029be4,2,0.5,70.39999999999999
60513ec07ee46769ed029be4,3,0.5,69.8
60513ec07ee46769ed029be4,4,0.5,72.3
60513ec07ee46769ed029be4,5,0.5,70.39999999999999
6511fd9e06231927b6398700,0,0.5,70.19999999999999
6505e1d7baa4d89f7a2f3b53,0,0.5,70.5
6505e1d7baa4d89f7a2f3b53,1,0.5,70.5
6505e1d7baa4d89f7a2f3b53,2,0.5,71.1
6505e1d7baa4d89f7a2f3b53,3,0.5,71.0
6505e1d7baa4d89f7a2f3b53,4,0.5,70.3
6505e1d7baa4d89f7a2f3b53,5,0.5,71.89999999999999
6505e1d7baa4d89f7a2f3b53,6,0.5,71.3
60b7bb77c573c1a28d072811,0,0.5,69.69999999999999
5d4dbe7df20feb00010b596d,0,0.5,70.39999999999999
